Prioridad,Lakehouse,Esquema,source_table,target_table,Campo_001,Campo_002,Campo_003,Campo_004,Campo_005,Campo_006,Campo_007,Campo_008,Campo_009,Campo_010,Campo_011,Campo_012,Campo_013,Campo_014,Campo_015,Campo_016,Campo_017,Campo_018,Campo_019,Campo_020,Campo_021,Campo_022,Campo_023,Campo_024,Campo_025,Campo_026,Campo_027,Campo_028,Campo_029,Campo_030,Campo_031,Campo_032,Campo_033,Campo_034,Campo_035,Campo_036,Campo_037,Campo_038,Campo_039,Campo_040,Campo_041,Campo_042,Campo_043,Campo_044,Campo_045,Campo_046,Campo_047,Campo_048,Campo_049,Campo_050,Campo_051,Campo_052,Campo_053,Campo_054,Campo_055,Campo_056,Campo_057,Campo_058,Campo_059,Campo_060,Campo_061,Campo_062,Campo_063,Campo_064,Campo_065,Campo_066,Campo_067,Campo_068,Campo_069,Campo_070,Campo_071,Campo_072,Campo_073,Campo_074,Campo_075,Campo_076,Campo_077,Campo_078,Campo_079,Campo_080,Campo_081,Campo_082,Campo_083,Campo_084,Campo_085,Campo_086,Campo_087,Campo_088,Campo_089,Campo_090,Campo_091,Campo_092,Campo_093,Campo_094,Campo_095,Campo_096,Campo_097,Campo_098,Campo_099,Campo_100,Campo_101,Campo_102,Campo_103,Campo_104,Campo_105,Campo_106,Campo_107,Campo_108,Campo_109,Campo_110,Campo_111,Campo_112,Campo_113,Campo_114,Campo_115,Campo_116,Campo_117,Campo_118,Campo_119,Campo_120,Campo_121,Campo_122,Campo_123,Campo_124,Campo_125,Campo_126,Campo_127,Campo_128,Campo_129,Campo_130,Campo_131,Campo_132,Campo_133,Campo_134,Campo_135,Campo_136,Campo_137,Campo_138,Campo_139,Campo_140,Campo_141,Campo_142,Campo_143,Campo_144,Campo_145,Campo_146,Campo_147,Campo_148,Campo_149,Campo_150,Campo_151,Campo_152,Campo_153,Campo_154,Campo_155,Campo_156,Campo_157,Campo_158,Campo_159,Campo_160,Campo_161,Campo_162,Campo_163,Campo_164,Campo_165,Campo_166,Campo_167,Campo_168,Campo_169,Campo_170,Campo_171,Campo_172,Campo_173,Campo_174,Campo_175,Campo_176,Campo_177,Campo_178,Campo_179,Campo_180,Campo_181,Campo_182,Campo_183,Campo_184,Campo_185,Campo_186,Campo_187,Campo_188,Campo_189,Campo_190,Campo_191,Campo_192,Campo_193,Campo_194,Campo_195,Campo_196,Campo_197,Campo_198,Campo_199,Campo_200,Campo_201,Campo_202,Campo_203,Campo_204,Campo_205,Campo_206,Campo_207,Campo_208,Campo_209,sap_Client,sap_CreatedBy,sap_CreatedOn,sap_LastChangedBy,sap_LastChangedOn,sap_DataSource,sap_LogicalSystem,sap_DataPackage,Notas_SAP
9,lh_bronze_sap_rise,pp,,assignment_items,,,,Plant,,Material,,,,,,,,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
9,lh_silver_erp,pp,mrp_run_result_items,mrp_run_result_items,dataset,material_id,mrp_number,line_number,release_date,due_date,quantity,mrp_type,mrp_detail,plant_id,user1,user2,line_number2,order_plant,key_id,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_qad1,pp,MRP_DET,mrp_run_result_items,MRP_DATASET,MRP_PART,MRP_NBR,MRP_LINE,MRP_REL_DATE,MRP_DUE_DATE,MRP_QTY,MRP_TYPE,MRP_DETAIL,MRP_SITE,MRP_USER1,MRP_USER2,MRP_LINE2,MRP_ORD_SITE,MRP_KEYID,MRP_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_sap_rise,pp,IPLANNEDORDER,mrp_run_result_items,,Material,,,DocumentDate,DocumentDate,,,,Plant,,,,,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
9,lh_silver_erp,pp,production_order_assignments,production_order_assignments,production_order_number,lot_number,goods_issue_date,material_id,required_quantity,total_quantity,picked_quantity,issued_quantity,total_standard_cost,delivery_reference,quantity_change,bo_chg,storage_location_id,serial_number,comment_index,user1,user2,operation_number,critical_flag,plant_id,chr01,chr02,chr03,chr04,chr05,dte01,dte02,dec01,dec02,log01,bom_quantity,mtl_totx,mvuse_post,bom_amount,mvrte_post,mvrte_rval,mvuse_rval,mvrte_accr,mvuse_accr,ca_int_type,covered_amount,eng_code,fcg_code,fcg_index,fis_column,fis_sort,fsc_code,fsm_type,list_price,price,product_line,posted_quantity,returned_quantity,status,line_price,covered_post,sv_code,project_id,return_issue_quantity,exg_price,return_plant,return_storage_location,standard_cost,item_line,sales_order_item,sales_order_number,seo_load,from_storage_location,from_plant,reference,return_serial_number,isb_ref,return_reference,yield_percent,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_qad1,pp,WOD_DET,production_order_assignments,WOD_NBR,WOD_LOT,WOD_ISS_DATE,WOD_PART,WOD_QTY_REQ,WOD_QTY_ALL,WOD_QTY_PICK,WOD_QTY_ISS,WOD_TOT_STD,WOD_DELIVER,WOD_QTY_CHG,WOD_BO_CHG,WOD_LOC,WOD_SERIAL,WOD_CMTINDX,WOD_USER1,WOD_USER2,WOD_OP,WOD_CRITICAL,WOD_SITE,WOD__CHR01,WOD__CHR02,WOD__CHR03,WOD__CHR04,WOD__CHR05,WOD__DTE01,WOD__DTE02,WOD__DEC01,WOD__DEC02,WOD__LOG01,WOD_BOM_QTY,WOD_MTL_TOTX,WOD_MVUSE_POST,WOD_BOM_AMT,WOD_MVRTE_POST,WOD_MVRTE_RVAL,WOD_MVUSE_RVAL,WOD_MVRTE_ACCR,WOD_MVUSE_ACCR,WOD_CA_INT_TYPE,WOD_COVERED_AMT,WOD_ENG_CODE,WOD_FCG_CODE,WOD_FCG_INDEX,WOD_FIS_COLUMN,WOD_FIS_SORT,WOD_FSC_CODE,WOD_FSM_TYPE,WOD_LIST_PR,WOD_PRICE,WOD_PROD_LINE,WOD_QTY_POSTED,WOD_QTY_RET,WOD_STATUS,WOD_LINE_PRICE,WOD_COVERED_POST,WOD_SV_CODE,WOD_PROJECT,WOD_RET_ISS,WOD_EXG_PRICE,WOD_RET_SITE,WOD_RET_LOC,WOD_STD_COST,WOD_ITM_LINE,WOD_SOD_LINE,WOD_SOD_NBR,WOD_SEO_LOAD,WOD_FROM_LOC,WOD_FROM_SITE,WOD_REF,WOD_RET_SERIAL,WOD_ISB_REF,WOD_RET_REF,WOD_YIELD_PCT,WOD_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_sap_rise,pp,IPRODORDEROPERATION,production_order_assignments,,,DocumentDate,Material,,,,,,,,,,,,,,,,Plant,,,,,,,,,,,,,,AmountInCompanyCodeCurrency,,,,,,,AmountInCompanyCodeCurrency,,,,,,,,,,,,,,,,,WBSElementInternalID,,,,,,,,,,,,,,,,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
9,lh_silver_erp,pp,production_order_header,production_order_header,production_order_number,lot_number,sales_order_ID,order_date,release_date,due_date,performance_date,part_number,order_type,quantity_ordered,quantity_completed,quantity_rejected,order_status,vendor_id,remarks,quantity_changed,revision,account_code,cost_center,project_code,wip_total,labor_total,material_total,burden_total,subcontract_total,overhead_total,storage_location_id,serial_number,routing_id,bom_code,plant_id,close_date,expiration_date,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_qad1,pp,WO_MSTR,production_order_header,WO_NBR,WO_LOT,WO_SO_JOB,WO_ORD_DATE,WO_REL_DATE,WO_DUE_DATE,WO_PER_DATE,WO_PART,WO_TYPE,WO_QTY_ORD,WO_QTY_COMP,WO_QTY_RJCT,WO_STATUS,WO_VEND,WO_RMKS,WO_QTY_CHG,WO_REV,WO_ACCT,WO_CC,WO_PROJECT,WO_WIP_TOT,WO_LBR_TOT,WO_MTL_TOT,WO_BDN_TOT,WO_SUB_TOT,WO_OVH_TOT,WO_LOC,WO_SERIAL,WO_ROUTING,WO_BOM_CODE,WO_SITE,WO_CLOSE_DATE,WO_EXPIRE,WO_DOMAIN,CAST(PROGRESS_RECID AS INT),current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_sap_rise,pp,IPRODORDER,production_order_header,,,,DocumentDate,DocumentDate,DocumentDate,DocumentDate,,,,,,,,,,,,,,,,,,,,,,,,Plant,DocumentDate,DocumentDate,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
9,lh_silver_erp,pp,production_order_routing,production_order_routing,production_order_number,operation_number,operation_description,work_center_id,machines_per_operation,quantity_ordered,quantity_in_wip,quantity_completed,quantity_rejected,quantity_rework,operation_status,start_date,due_date,lot_number,part_number,comment_index,machine_id,user_field_1,user_field_2,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_qad1,pp,WR_ROUTE,production_order_routing,WR_NBR,CAST(CAST(WR_OP AS INTEGER) AS STRING),UPPER(WR_DESC),UPPER(WR_WKCTR),CAST(WR_MCH_OP AS SMALLINT),WR_QTY_ORD,WR_QTY_WIP,WR_QTY_COMP,WR_QTY_RJCT,WR_QTY_RWRK,WR_STATUS,WR_START,WR_DUE,WR_LOT,WR_PART,WR_CMTINDX,WR_MCH,WR_USER1,WR_USER2,WR_DOMAIN,CAST(PROGRESS_RECID AS INT),current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_sap_rise,pp,IPRODORDEROPERATION,production_order_routing,,,Description,,,,,,,,,DocumentDate,DocumentDate,,,,,,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
9,lh_silver_erp,ps,feasibility_analysis,feasibility_analysis,feasibility_id,created_by,creation_date,customer_id,tolling_indicator,status_code,last_change_date,last_changed_by,custom_string_01,custom_string_02,custom_string_03,custom_flag_01,custom_flag_02,custom_flag_03,custom_decimal_01,custom_decimal_02,custom_decimal_03,custom_datetime_01,custom_datetime_02,custom_datetime_03,source_oid,comment_text,custom_string_04,custom_string_05,custom_string_06,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_qad1,ps,XXAF_MSTR,feasibility_analysis,XXAF_NBR,XXAF_USERID,XXAF_DATE,XXAF_CUST,XXAF_ISTOLL,XXAF_STATUS,XXAF_LASTDATE,XXAF_LASTUSERID,XXAF__CHR01,XXAF__CHR02,XXAF__CHR03,XXAF__LOG01,XXAF__LOG02,XXAF__LOG03,XXAF__DEC01,XXAF__DEC02,XXAF__DEC03,XXAF__DTE01,XXAF__DTE02,XXAF__DTE03,OID_XXAF_MSTR,XXAF_CMMT,XXAF__CHR04,XXAF__CHR05,XXAF__CHR06,XXAF_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_sap_rise,ps,,feasibility_analysis,,,DocumentDate,Customer,,,DocumentDate,,,,,,,,,,,DocumentDate,DocumentDate,DocumentDate,,,,,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
9,lh_silver_erp,ps,feasibility_analysis_items,feasibility_analysis_items,feasibility_id,item_number,criteria_type,criteria_value,lower_tolerance_limit,upper_tolerance_limit,unit_of_measure,custom_ind,custom_string_01,custom_string_02,custom_string_03,custom_flag_01,custom_flag_02,custom_flag_03,custom_decimal_01,custom_decimal_02,custom_decimal_03,custom_datetime_01,custom_datetime_02,custom_datetime_03,source_oid,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_qad1,ps,XXAFD_DET,feasibility_analysis_items,XXAFD_NBR,XXAFD_LINE,XXAFD_TYPE,XXAFD_VALUE,XXAFD_TOL1,XXAFD_TOL2,XXAFD_UM,XXAFD_ISCUSTOM,XXAFD__CHR01,XXAFD__CHR02,XXAFD__CHR03,XXAFD__LOG01,XXAFD__LOG02,XXAFD__LOG03,XXAFD__DEC01,XXAFD__DEC02,XXAFD__DEC03,XXAFD__DTE01,XXAFD__DTE02,XXAFD__DTE03,OID_XXAFD_DET,XXAFD_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_sap_rise,ps,,feasibility_analysis_items,,,,,,,,,,,,,,,,,,DocumentDate,DocumentDate,DocumentDate,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
9,lh_silver_erp,ps,material_feasibility,material_feasibility,feasibility_id,created_by,creation_date,plant_id,feasibility_reference_id,analysis_type,description,material_description,standard_specification,unit_of_measure,cutting_specification,roll_specification,business_unit,customer_id,customer_material_number,destination_location,status_code,attachment_filename,simulation_reference,packaging_type,intended_use,max_packaging_units,max_ribbon_length,admin_code,download_reference,comment_text,last_change_date,last_changed_by,custom_string_01,custom_string_02,custom_string_03,custom_string_04,custom_decimal_01,custom_decimal_02,custom_decimal_03,custom_datetime_01,custom_datetime_02,custom_datetime_03,custom_flag_01,custom_flag_02,custom_flag_03,evaluation_group,header_comment_text,base_unit,kilograms_per_piece,welding_specification,crush_test_specification,mechanical_property_specification,source_oid,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_qad1,ps,XXFEAN_MSTR,material_feasibility,XXFEAN_NBR,XXFEAN_USERID,XXFEAN_DATE,XXFEAN_SITE,"CAST(NULL AS DECIMAL(38,10))",CAST(NULL AS STRING),XXFEAN_DESC,CAST(NULL AS STRING),XXFEAN_NORM,XXFEAN_UM,XXFEAN_CUT,XXFEAN_ROL,CAST(NULL AS STRING),XXFEAN_CUST,CAST(NULL AS STRING),CAST(NULL AS STRING),XXFEAN_STATUS,XXFEAN_FILE,CAST(NULL AS STRING),XXFEAN_PACK,XXFEAN_USE,XXFEAN_MAX_PACK,XXFEAN_MAX_RIBBON,XXFEAN_ADM,CAST(NULL AS STRING),XXFEAN_CMMT,XXFEAN_LASTDATE,XXFEAN_LASRUSER,XXFEAN__CHR01,XXFEAN__CHR02,XXFEAN__CHR03,CAST(NULL AS STRING),XXFEAN__DEC01,XXFEAN__DEC02,XXFEAN__DEC03,XXFEAN__DTE01,XXFEAN__DTE02,XXFEAN__DTE03,XXFEAN__LOG01,XXFEAN__LOG02,XXFEAN__LOG03,XXFEAN_GROUP,XXFEAN_CMMT_HD,CAST(NULL AS STRING),CAST(NULL AS STRING),CAST(NULL AS STRING),CAST(NULL AS STRING),CAST(NULL AS STRING),OID_XXFEAN_MSTR,XXFEAN_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_sap_rise,ps,,material_feasibility,,,DocumentDate,Plant,,,Description,Description,,,,,,Customer,,,,,,,,,,,,,DocumentDate,,,,,,,,,DocumentDate,DocumentDate,DocumentDate,,,,,,,,,,,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
9,lh_silver_erp,ps,material_feasibility_items1,material_feasibility_items1,feasibility_id,criteria_type,criteria_value,unit_of_measure,lower_tolerance_limit,upper_tolerance_limit,comment_text,custom_string_01,custom_string_02,custom_decimal_01,custom_decimal_02,custom_datetime_01,custom_datetime_02,custom_flag_01,custom_flag_02,source_oid,item_number,attachment_filename,operation_time,cost_amount,net_cost_amount,price_amount,material_id,min_quantity,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_qad1,ps,XXFEAND1_DET,material_feasibility_items1,XXFEAND1_NBR,XXFEAND1_TYPE,XXFEAND1_VALUE,XXFEAND1_UM,XXFEAND1_TOL1,XXFEAND1_TOL2,XXFEAND1_CMMT,XXFEAND1__CHR01,XXFEAND1__CHR02,XXFEAND1__DEC01,XXFEAND1__DEC02,XXFEAND1__DTE01,XXFEAND1__DTE02,XXFEAND1__LOG01,XXFEAND1__LOG02,OID_XXFEAND1_DET,XXFEAND1_LN,CAST(NULL AS STRING),CAST(NULL AS STRING),"CAST(NULL AS DECIMAL(38,10))","CAST(NULL AS DECIMAL(38,10))","CAST(NULL AS DECIMAL(38,10))",CAST(NULL AS STRING),CAST(NULL AS STRING),XXFEAND1_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_sap_rise,ps,,material_feasibility_items1,,,,,,,,,,,,DocumentDate,DocumentDate,,,,,,,AmountInCompanyCodeCurrency,AmountInCompanyCodeCurrency,AmountInCompanyCodeCurrency,Material,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
9,lh_silver_erp,ps,material_feasibility_items2,material_feasibility_items2,feasibility_id,criteria_type,entry_date,sales_reference,item_name,evaluation_score_1,comment_text_1,evaluation_score_2,comment_text_2,evaluation_score_3,comment_text_3,due_date,check_indicator,quantity,price_amount,component_code,scrap_indicator,comment_text,source_oid,custom_string_01,custom_string_02,custom_decimal_01,custom_decimal_02,custom_datetime_01,custom_datetime_02,custom_flag_01,custom_flag_02,authorized_by,authorization_date,custom_string_03,custom_string_04,operation_time,operation_time_2,evaluation_score_4,comment_text_4,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,lh_bronze_qad1,ps,XXFEAND2_DET,material_feasibility_items2,XXFEAND2_NBR,XXFEAND2_TYPE,XXFEAND2_DATE,XXFEAND2_SALE,XXFEAND2_NAME,XXFEAND2_QUIZ1,XXFEAND2_CMMT1,XXFEAND2_QUIZ2,XXFEAND2_CMMT2,XXFEAND2_QUIZ3,XXFEAND2_CMMT3,XXFEAND2_DUEDATE,XXFEAND2_CHECK,XXFEAND2_QTY,XXFEAND2_PRICE,XXFEAND2_COMP,XXFEAND2_SCRAP,XXFEAND2_CMMT,OID_XXFEAND2,XXFEAND2__CHR01,XXFEAND2__CHR02,XXFEAND2__DEC01,XXFEAND2__DEC02,XXFEAND2__DTE01,XXFEAND2__DTE02,XXFEAND2__LOG01,XXFEAND2__LOG02,XXFEAND2_AUTH_USER,XXFEAND2_AUTH_DATE,XXFEAND2__CHR03,XXFEAND2__CHR04,XXFEAND2_TIME,XXFEAND2_TIME2,XXFEAND2_QUIZ4,XXFEAND2_CMMT4,XXFEAND2_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
